 货运司机,运作司机（浦江镇） ,  招5人 ,上海闵行浦江,顺丰速运有限公司,交通/运输/物流,1000人以上,特别提醒：公司实施招聘、培训不收取任何费用、押金等，敬请各位求职者知晓并转告，以免受骗损失财物。“我们欢迎曾在顺丰任职的优秀员工回家”一、岗位职责：1、严格遵守《道路交通安全法》的有关规定，安全行车、文明驾驶；2、服从公司管理，互帮互助，完成各项运输保障任务；3、对公司忠诚，不损害公司利益，爱护每一票快件，为客户提供安全、快捷、优质的速递服务，认真做好快件装车码货工作；4、努力学习各项业务知识，不断提高驾驶技术和业务水平，切实保障安全行车及各项工作质量；5、尊重领导、团结同事，严格遵守公司的各项规章制度，努力完成运输任务；6、完成上级领导交办的其它工作。二、任职资格：1、五年以上驾龄，持有合法、有效的具有大货（B类）以上驾驶执照，包括B2/A1/A2，《机动车驾驶证》和《从业资格证》；2、熟悉本辖区内交通路况，驾驶技术娴熟；熟悉车辆的性能构造和一般维修常识 ；3、遵纪守法，从事驾驶工作以来无违章行为和不良记录，熟悉本辖区内交通路况。三、薪资：转正后综合薪资范围4500-6000。四、工作地址：浦江镇三鲁公路2199号。五、面试地址（直招点）：浦江镇三鲁公路2199号斯米克物流园1号库2楼人资办公室。乘车路线：8号线→沈杜公路下车，换乘15路公交车→江文路江玮路站下车步行150米即到。六、面试时间：工作日周一至周五上午9：30—12:00，下午13：00—17:00，请携带身份证原件、驾驶证、货运资格证直接面试。,公司简介1993年，顺丰诞生于广东顺德。自成立以来，顺丰始终专注于服务质量的提升、持续加强基础建设、积极研发和引进具有高科技含量的信息技术与设备，不断提升作业自动化水平，实现了对快件产品流转全过程、全环节的信息监控、跟踪、查询及资源调度工作，确保了服务质量的稳步提升。在持续强化速运业务的基础上，顺丰坚持以客户需求为核心，围绕快递物流产业链，不断丰富公司的产品和服务种类，针对电商、食品、医药、汽配、电子等不同类型客户开发出一站式供应链解决方案。截至2015年底，顺丰已拥有约1.5万台营运车辆，以及遍布中国大陆的近1.3万个营业网点。此外，公司目前拥有30架自有全货机，搭建了以深圳、杭州为双枢纽，辐射全国的航线网络。与此同时，顺丰积极拓展国际件服务，目前已开通美国、日本、韩国、新加坡、马来西亚、泰国、越南、澳大利亚、蒙古等国家的快递服务。多年来，顺丰持续创新，不断铸造高品质服务体验，为客户的成功提供坚实有力的支持。“我们欢迎曾在顺丰任职的优秀员工回家！”
 货运司机,司机 ,  招1人 ,上海松江新桥,上海祺霖家居用品有限公司（欧派家居）,家居/室内设计/装潢,100-499人,任职资格：1、年龄22-40岁，B2本，有货运资格证，1年以上实际驾驶经验，熟悉本地路况；2、无不良驾驶记录，无重大事故及交通违章，具有较强的安全意识；3、为人踏实、老实忠厚，保密意识强、责任心强，能适应加班。工作地点：松江区新桥镇金都西路555弄,欧派厨柜成立于一九九四年亚洲最大的厨柜生产制造基地国内最早的厨柜专业产销企业之一中国“厨房革命”的倡导者中国现代厨柜的领潮人欧派，中国厨柜工业的开创者和领潮人，15年来，以每年50％～80％的速度稳健发展。50万平方米的欧派家居产业基地，遍布世界的2000余家专营商场，成就业界领军地位。为满足旗下厨柜、衣柜、厨电、卫浴、人造石、木门等多个产业的飞速发展，打造国际一流家居产业集团，欧派求贤若渴，广征天下英才，共创美好未来！我们的企业是一个平台，一个为所有合作者实现共赢互利的平台。无论是资产所有者、知识所有者还是一般劳动者，均能在这个平台上共同劳动、创造和分享，共同实现价值。多年来，欧派一直致力打造南中国最具吸引力的职业经理人创业合作平台，使无数精英才俊得到淋漓尽致的发挥！“公平、光明”是欧派文化的基土，也是欧派人的合作方针。“公平”指所有欧派人待遇公平、发展机会公平、人格尊严公平和“规章面前人人平等”；“光明”指追求阳光下的利益，靠劳动创造价值；恪守诚信做人、干净做事的职业操守。企业竞争归根到底是人才和制度的竞争；人才是欧派最宝贵的资源。欧派十五年来快速稳健发展的根本原因，在于欧派文化基土蕴育下的：“优秀人才＋灵活而极具激励性的用人机制＋独特的企业运营模式”这三大“法宝”。诚邀你加盟朝气蓬勃的欧派团队！在这里，你能找到最灿烂的阳光、最清新的空气、最广阔的舞台！你将和上海欧派人一起，创造价值、实现梦想！广东欧派家居集团上海分公司联系方式：电话：021-62657983、32561695邮箱：oppein_zp@163.com
 货运司机,快消品配送招合作货运司机 ,  招16人 ,上海宝山,上海赤译汽车租赁有限公司,租赁服务,50-99人,随着互联网大力发展，和政府号召，针对污染，大力发展新能源货运营运车辆，不限户籍，驾龄1年以上，公司免费提供货源每天打底一趟固定收入，350-550元，另可加班一趟。额外时间，可以拉货，58速运，搬家业务，月收入综合到手纯利润1.5-2万左右，沪上首家新能源物流车以租代购代业务车融资租赁。以租代购最佳方案如下36期 首付6万 月供4500元，含一年保险三年牌照使用，24期 首付6.5万 月供6000元，含一年保险两年牌照使用，全款 18.5万 含一年保险一年牌照使用，注； 以上方案价格均含税，合同到期后即可转籍过户，（过户费自理）：如无需过户继续营运的，营运管理费10000每年，1000每月，公司免费提供长期稳定货源的同时的司机还可以做， 配货宝 送快递 跑物流 搬家！ 多劳多得轻松过万。,公司本着“客户第一，诚信至上”的原则，欢迎国内外企业/公司/机构与本单位建立长期的合作关系。公司拥有一支较强的队伍并和国内多家单位强强联手。热诚欢迎各界朋友前来参观、考察、洽谈业务。欢迎新老客户。
 货运司机,B2货运司机+五险一金L ,  招30人 ,上海嘉定丰庄,上海市人才招聘中心,中介/专业服务+人力资源服务,50-99人,岗位职责：1、负责公司的货物运送、数量清点；2、负责公司车辆保养、维修和清洁工作；3、协助处理公司车辆保险、索赔、年检办理；4、协助处理日常行政事务。任职资格：1、年龄20-35岁，B2本，1年以上实际驾驶经验，有货运资格证，熟悉本地路况；2、无不良驾驶记录，无重大事故及交通违章，具有较强的安全意识；3、懂商务接待礼仪，具有一定的服务意识；4、为人踏实、老实忠厚，保密意识强、责任心强，能适应加班。,本公司是上海市劳动局批准的的正式企事业单位，打工不容易！我公司承诺保障求职的利益不受到侵害，特此保证每一位求职者在我公司一年内免费更换任何工作岗位，全部免费!!地址：上海浦东新区康桥镇康沈路秀浦路交叉口乘车路线：地铁11号线到御桥下7号口出，转公交581到沪南路秀浦路下。上海火车站坐公交南新线到沪南路秀浦路下。沪南线到沪南路秀浦路下。上海新妙劳务派遣有限公司（工商注册号310120001821368）自成立以来，秉着“以人为本，诚信做事”的原则。为广大求职者和众多用人单位搭建了一个个快速、便捷的平台，是单位和求职者最可信赖伙伴。本公司现已与数百家大型企业建立了长期稳定的合作关系，仅知名企业就有几十家，如 科技（上海）、西门子医疗器械、安络杰、杰西博工程机械、通用集团、延锋系列、广达集团、宝钢集团、英业达电子等。另和上千家中小型企业及餐饮、服务、娱乐行业也建立了长久的合作关系。！
 货运司机,货运司机5千到8千 ,  招20人 ,上海,上海新邦物流有限公司,交通/运输/物流,1000人以上,国家5A级综合型物流公司新邦物流诚聘短途司机！以上岗位一经录用，提供住宿！待遇5000-8000面试时间：周一至周五 上午9:00-下午18:00面试地址：上海市青浦区崧华路1111号新邦物流福利待遇：1.法定节假日：元旦/春节/清明节/劳动节/端午节/中秋节/国庆节享受法定节假日；2.带薪年休假：工作满一年的员工每年均可享受带薪年休假；3.月休息4天，法定节假日另算；4.端午送粽子、中秋送月饼等；5、公司提供住宿；岗位职责：1、负责公司的货物运送、数量清点；2、负责公司车辆保养、维修和清洁工作；3、协助处理公司车辆保险、索赔、年检办理；4、协助处理日常行政事务。任职资格：1、年龄28-42岁，B2本，3年以上实际驾驶经验，有货运资格证，熟悉本地路况；2、无不良驾驶记录，无重大事故及交通违章，具有较强的安全意识；3、懂商务接待礼仪，具有一定的服务意识；4、为人踏实、老实忠厚，保密意识强、责任心强，能适应加班。特别提醒：1、此招聘为公司直招，新邦物流有限公司及其下属分公司在招聘过程中不收取任何费用、押金等，敬请各位求职者知晓，以免受骗损失财物。新邦所有招聘点均与营业网点共用场地，前往面试时可见新邦营运车辆、各类标识牌，否则均为中介。2、新邦欢迎曾经任职过的优秀员工重返公司；最新返聘要求请咨询当地招聘负责人。,新邦物流有限公司是一家集公路运输、航空货运代理、城际配送于一体的跨区域、网络型、信息化、并具有供应链管理能力的国家AAAAA级综合型物流企业。新邦物流旗下拥有10家全资子公司，500多家营业网点，员工近8000人，拥有和整合各种运输车辆700多台，物流设备300多套，仓库、分拨场地11万多平方米，日吞吐能力4500余吨。公司与国内外30多万家企业建立合作关系，网络覆盖全国二级以上城市248个、三级以上城市725个，在全国50多个大中城市开通专、快线长途零担与整车业务，并在珠江三角洲与长江三角洲区域内开展城际配送业务。新邦物流拥有自主知识产权的物流信息系统，该系统具备运输管理、车辆管理、客户信息交互平台、在线跟踪等功能，实现了自动配载、电子分拨、公司到客户和客户到公司的数据双向实时更新与交换，满足了全天24小时不间断信息提供服务。运用PDA条码扫描技术对所有进出港货物进行电子数据管理，关联GPS全球定位系统对运输车辆进行24小时全程跟踪，货物在途信息尽在掌握，引领物流行业信息化进程。今天，新邦物流将一如既往地以稳定、可靠、安全的运营系统，科学的资源整合，先进的管理技术，为各类企业提供值得信赖的物流服务。以强大的网络、优质的服务、高效的运作，为中国物流行业做出更大的努力和贡献。
 货运司机,浦东司机5千至7千 ,  招10人 ,上海南汇康桥,两鲜商贸（上海）有限公司,互联网/电子商务,100-499人,岗位职责：- 按照公司要求，安全、快捷、准确的完成日常商品配送工作，确保客户商品不受损和公司利益不受侵害；- 负责及时回收商品货款，并在规定时间内如数上缴财务入账；- 按规范操作系统和工具设备（手机），保证各项信息规范、及时和准确，确保客户信息安全；- 配合部门主管完成其它相关工作作工作时间。任职资格：-年龄要求35岁以下；-上海当地开车至少1年以上；-熟悉车辆、车况（依维柯、全顺等）；-诚实可靠，家住浦东康桥、周浦附近优先。面试地址：浦东新区康桥东路1号6栋楼3楼（公司直招，交公积金）；工作时间：做六休一；符合要求可在周一至周五（9:00~17:00）面试。你想每天品尝不同的美食嘛？你想每月和同事一起尝“鲜”，参与到新品的发布过程中嘛？你想在办公室大显身手一展厨艺嘛？快加入FreshFresh体现你的吃货本色吧~,FreshFresh（“两鲜网超”  www.FreshFresh.com）成立于2013年，是一家专注于服务精选新鲜食材的网上超市。FreshFresh精选自世界各地的水果及各类生鲜食材为客户提供新鲜、优质、美味和安全的全新食用体验。我们做的事很简单：让我们的会员用极低的价格吃到全球生鲜!FreshFresh推崇自然、有机、无污染的健康农产品，并与多个拥有相同梦想的农场和基地深度合作，全程参与从农场到餐桌的检测及冷链运输流程中的每一个细节，确保我们售出的每一份产品都是最新鲜、有保障的。FreshFresh的创始团队是由世界各地、各个领域的顶尖人才组成，多元化的团队和鼓励创新、共同成长的公司文化让FreshFresh的每位成员在工作中充满乐趣和活力。FreshFresh喜欢平等、轻松、互助、信任的工作氛围，享受新鲜美食、享受健康生活、享受每一天的工作是所有FreshFresh成员的共同愿景。
 货运司机,浦东司机5千至7千 ,  招10人 ,上海南汇康桥,两鲜商贸（上海）有限公司,互联网/电子商务,100-499人,岗位职责：- 按照公司要求，安全、快捷、准确的完成日常商品配送工作，确保客户商品不受损和公司利益不受侵害；- 负责及时回收商品货款，并在规定时间内如数上缴财务入账；- 按规范操作系统和工具设备，保证各项信息规范、及时和准确，确保客户信息安全；- 配合部门主管完成其它相关工作作工作时间。任职资格：-年龄要求35岁以下；-上海当地开车至少1年以上；-熟悉车辆、车况（依维柯、全顺等）；-有行业经验者优先（城市配送、快递）；-诚实可靠，家住浦东康桥、周浦附近优先。面试地址：浦东新区康桥东路1号6栋楼3楼（公司直招，交公积金）；工作时间：做六休一；符合要求可在周一至周五（9:00~17:00）自行前往面试。,FreshFresh（“两鲜网超”  www.FreshFresh.com）成立于2013年，是一家专注于服务精选新鲜食材的网上超市。FreshFresh精选自世界各地的水果及各类生鲜食材为客户提供新鲜、优质、美味和安全的全新食用体验。我们做的事很简单：让我们的会员用极低的价格吃到全球生鲜!FreshFresh推崇自然、有机、无污染的健康农产品，并与多个拥有相同梦想的农场和基地深度合作，全程参与从农场到餐桌的检测及冷链运输流程中的每一个细节，确保我们售出的每一份产品都是最新鲜、有保障的。FreshFresh的创始团队是由世界各地、各个领域的顶尖人才组成，多元化的团队和鼓励创新、共同成长的公司文化让FreshFresh的每位成员在工作中充满乐趣和活力。FreshFresh喜欢平等、轻松、互助、信任的工作氛围，享受新鲜美食、享受健康生活、享受每一天的工作是所有FreshFresh成员的共同愿景。
 货运司机,配送司机（上海） ,  招5人 ,上海普陀,远成快运（上海）有限公司,交通/运输/物流,1000人以上,工作职责：市内货物的提派，在提货和送货的过程中要求能够装卸货物，一人一车（量方称重，面单填写，收取运费等）任职资格：初中学历，45岁以内，男性，C及以上驾照，驾照、货运资格证齐全并在有效期内，3年以上实际驾龄，扣分不超3分，无犯罪记录，能独立完成求职简历填写，沟通表达良好，纪律性强，能接受装卸货工作要求。工作时间：做六休一工作地点：上海市普陀区水厂路239号面试地点：上海市普陀区水厂路8号105室,"远成快运由远成集团注资成立，2014年6月18日正式营运，服务范围全面覆盖国内31个省、直辖市、自治区及所辖地州县区域，已形成综合型的全国营运网络服务平台。远成快运以先进的综合服务理念，通过互联网、移动终端技术的应用，专注于【最后一公里服务】，塑造远成新型快运服务模式。远成快运致力于打造以客户为中心，覆盖快递、快运、大票零担、整车及仓配等多元化业务的【中国最新综合物流服务平台】，通过差异化竞争、提高市场占有率、提升远成品牌价值。充分利用远成快运资源优势，为客户提供具有标准化、专业化及智能化的物流服务体验。远成快运拥有员工人数40,000余人，自有车辆超8,000台、可控车辆20,000余台，全国46家分公司、12个基地、200个转运分拨中心、1,300条干支线班车线路、6,000多家标准化直营门店，2,000多家加盟网点，100,000余家合作代收点遍布全国。客户的满意，是远成人永远的追求。远成人将以饱满的精神、真诚的态度及远成星级服务标准，为客户提供安心、贴心、省心的综合物流服务。“以心传递·畅达天下”。1、社会保险：养老、医疗、失业、工伤和生育2、福利性食宿3、法定带薪假期4、带薪年休假5、带薪婚假6、带薪产假、陪产假7、春节假期回家交通费8、年终奖励金9、生日祝贺（礼金）10、月庆活动：每月18日举行一次集体活动11、工装发放12、特殊地区补贴13、亲情回馈14、定期体检15、管理人员家属来司探亲16、子女出生礼金17、结婚礼金18、互助基金19、先进旅游20、节日慰问21、员工生病探望22、员工度假休养23、春节年货寄送"
 货运司机,直招C照送货司机（1万） ,  招10人 ,上海,上海中继久达物流有限公司,交通/运输/物流,50-99人,职位描述岗位职责：1、负责配送公司的城配、宅配、落地配业务；2、安全行车，科学安排行车路线及货物摆放，实现货物及时完整的送达；3、配送相关数据的发送；4、保持车辆内外卫生整洁，按期进行车辆保养，保持车辆的良好运行状态。任职资格:1、年龄20-50岁，2年以上实际驾驶经验，熟悉本地路况；　2、工作积极，能够吃苦耐劳，身体健康；3、无不良驾驶记录，无重大事故及交通违章，具有较强的安全意识；4、具有良好的服务意识。,上海中继久达物流有限公司，成立2014年8月，致力于新能源物流车在城市最后一公里配送，服务于快递、快餐、快消品和工程车辆等领域，与国内新能源物流车主流厂家建立长期稳定合作，获得众多客户的认可。公司专注以新能源汽车为载体，以车辆网和物联网技术和支撑，以绿色、安全、及时为宗旨，打造互联网+城市配送产业链，服务于城市最后一公里。计划2016年陆续投资扩展新能源汽车销售维修、互联网/电子商务、城市配送和城市物流班车服务等业务平台。公司团队富有朝气、活力和创造力，坚持打造以能力和贡献为基准的公平、公正、快乐的工作环境，舞台在这里，欢迎富有激情、梦想的您加入我们，共同挥洒汗水实现梦想。
 货运司机,C招司机月入过万 ,  招20人 ,上海,上海中继久达物流有限公司,交通/运输/物流,50-99人,职位描述岗位职责：1、负责配送公司的城配、宅配、落地配业务；2、安全行车，科学安排行车路线及货物摆放，实现货物及时完整的送达；3、配送相关数据的发送；4、保持车辆内外卫生整洁，按期进行车辆保养，保持车辆的良好运行状态。任职资格:1、年龄20-50岁，2年以上实际驾驶经验，熟悉本地路况；　2、工作积极，能够吃苦耐劳，身体健康；3、无不良驾驶记录，无重大事故及交通违章，具有较强的安全意识；4、具有良好的服务意识。,上海中继久达物流有限公司，成立2014年8月，致力于新能源物流车在城市最后一公里配送，服务于快递、快餐、快消品和工程车辆等领域，与国内新能源物流车主流厂家建立长期稳定合作，获得众多客户的认可。公司专注以新能源汽车为载体，以车辆网和物联网技术和支撑，以绿色、安全、及时为宗旨，打造互联网+城市配送产业链，服务于城市最后一公里。计划2016年陆续投资扩展新能源汽车销售维修、互联网/电子商务、城市配送和城市物流班车服务等业务平台。公司团队富有朝气、活力和创造力，坚持打造以能力和贡献为基准的公平、公正、快乐的工作环境，舞台在这里，欢迎富有激情、梦想的您加入我们，共同挥洒汗水实现梦想。
 货运司机,C照送货司机(企业直招) ,  招50人 ,上海,上海中继久达物流有限公司,交通/运输/物流,50-99人,职位描述岗位职责：1、负责配送公司的城配、宅配、落地配业务；2、安全行车，科学安排行车路线及货物摆放，实现货物及时完整的送达；3、配送相关数据的发送；4、保持车辆内外卫生整洁，按期进行车辆保养，保持车辆的良好运行状态。任职资格:1、年龄20-50岁，2年以上实际驾驶经验，熟悉本地路况；　2、工作积极，能够吃苦耐劳，身体健康；3、无不良驾驶记录，无重大事故及交通违章，具有较强的安全意识；4、具有良好的服务意识。,上海中继久达物流有限公司，成立2014年8月，致力于新能源物流车在城市最后一公里配送，服务于快递、快餐、快消品和工程车辆等领域，与国内新能源物流车主流厂家建立长期稳定合作，获得众多客户的认可。公司专注以新能源汽车为载体，以车辆网和物联网技术和支撑，以绿色、安全、及时为宗旨，打造互联网+城市配送产业链，服务于城市最后一公里。计划2016年陆续投资扩展新能源汽车销售维修、互联网/电子商务、城市配送和城市物流班车服务等业务平台。公司团队富有朝气、活力和创造力，坚持打造以能力和贡献为基准的公平、公正、快乐的工作环境，舞台在这里，欢迎富有激情、梦想的您加入我们，共同挥洒汗水实现梦想。
 货运司机,物流公司招货运司机月薪万 ,  招30人 ,上海宝山,上海荣嘉汽车租赁有限公司,租赁服务,1000人以上,随着互联网大力发展，和政府号召，针对污染，大力发展新能源货运营运车辆，不限户籍，驾龄1年以上，公司直接外包百货，蔬菜，海鲜，350-550一趟，公司保证一天一至两趟。额外时间，可以做58速运，搬家业务，月收入综合到手纯利润1.5-2万左右，主要营运车型， 大通纯电动Ev80自动，200公里续航 73度电 2小时充满电，载货10个立方，沪上首家新能源物流车以租代购代业务车融资租赁。以租代购最佳方案如下36期 首付6万 月供4500元，含一年保险三年牌照使用，24期 首付65000万 月供6000元，含一年保险两年牌照使用，全款 18.5万 含一年保险一年牌照使用，注；以上方案价格均含税，合同到期后即可转籍过户退还押金，（过户费自理）：如无需过户继续营运的押金转为牌照租赁管理费服务的押金，营运管理费10000每年，1000每月，公司提供货源保障的同时的司机还可以挂靠，配货宝送快递跑物流搬家！多劳多得轻松过万。,上海荣嘉汽车租赁有限公司成立于2009年，总部位于上海。注册资金1000万元，作为中国领先的汽车租赁服务提供商，荣嘉汽车积极借鉴国际上成功的汽车租赁模式，并结合中国客户的消费习惯，为客户提供短租、长租及融资租赁等专业化的汽车租赁服务，以及全国救援、异地还车等完善的配套服务。荣嘉租车坚持以客户为本的专业态度，颠覆繁琐的传统租车模式，为客户提供了快速便捷的全新租车服务体验。公司遍布在中国大陆各主要城市及旅游地区的服务网络，以及24小时的取还车服务和配套服务，不仅可以随时随地满足客户的租车服务需求，更可为客户的安全行车保驾护航。自成立以来，荣嘉租车获得了客户的一致认可和社会各界的广泛好评。秉持“用服务感动客户”的企业文化，“想客户所想、担客户所忧、解客户所急”是全体员工努力的方向，“优质车辆，星级服务”是我们对客户的成诺，荣嘉租车以推动绿色出行和新型汽车消费文化为己任，致力成为消费者首选的中国汽车租赁服务品牌，并立志为推动中国的汽车租赁产业和汽车工业的发展而努力。
 货运司机,摩拜诚招C1以上货运司机 ,  招30人 ,上海宝山,上海荣嘉汽车租赁有限公司,租赁服务,1000人以上,随着互联网大力发展，和政府号召，针对污染，大力发展新能源货运营运车辆，不限户籍，驾龄1年以上，公司直接外包百货，蔬菜，海鲜，350-550一趟，公司保证一天一至两趟。额外时间，可以做58速运，搬家业务，月收入综合到手纯利润1.5-2万左右，主要营运车型， 大通纯电动Ev80自动，200公里续航 73度电 2小时充满电，载货10个立方，沪上首家新能源物流车以租代购代业务车融资租赁。以租代购最佳方案如下36期 首付6万 月供4500元，含一年保险三年牌照使用，24期 首付65000万 月供6000元，含一年保险两年牌照使用，全款 18.5万 含一年保险一年牌照使用，注；以上方案价格均含税，合同到期后即可转籍过户退还押金，（过户费自理）：如无需过户继续营运的押金转为牌照租赁管理费服务的押金，营运管理费10000每年，1000每月，公司提供货源保障的同时的司机还可以挂靠，配货宝送快递跑物流搬家！多劳多得轻松过万。,上海荣嘉汽车租赁有限公司成立于2009年，总部位于上海。注册资金1000万元，作为中国领先的汽车租赁服务提供商，荣嘉汽车积极借鉴国际上成功的汽车租赁模式，并结合中国客户的消费习惯，为客户提供短租、长租及融资租赁等专业化的汽车租赁服务，以及全国救援、异地还车等完善的配套服务。荣嘉租车坚持以客户为本的专业态度，颠覆繁琐的传统租车模式，为客户提供了快速便捷的全新租车服务体验。公司遍布在中国大陆各主要城市及旅游地区的服务网络，以及24小时的取还车服务和配套服务，不仅可以随时随地满足客户的租车服务需求，更可为客户的安全行车保驾护航。自成立以来，荣嘉租车获得了客户的一致认可和社会各界的广泛好评。秉持“用服务感动客户”的企业文化，“想客户所想、担客户所忧、解客户所急”是全体员工努力的方向，“优质车辆，星级服务”是我们对客户的成诺，荣嘉租车以推动绿色出行和新型汽车消费文化为己任，致力成为消费者首选的中国汽车租赁服务品牌，并立志为推动中国的汽车租赁产业和汽车工业的发展而努力。
 货运司机,货运司机 ,  招5人 ,上海奉贤,上海东区老大房食品有限公司,快速消费品(食品/饮料等),50-99人,岗位职责：1、负责公司的货物运送、送货数量退货数量清点、及送货单的保管。发车前务必核实货物数量，如在外送货发现货物数量不对，需要自行承担责任。2、负责公司车辆保养、维修和清洁工作；3、协助处理公司车辆保险、索赔、年检办理；、任职资格：1、年龄28-35岁，5年以上实际驾驶经验，熟悉上海路况；2、无不良驾驶记录，无重大事故及交通违章，具有较强的安全意识；3、为人踏实、老实忠厚，保密意识强、责任心强，能适应加班。工作时间：根据工作需要而定。,本公司从事上海东区老大房食品类行业的糕点、月饼、粽子、糕团及西点式蛋糕类的生产。现由于生产规模扩大诚招以下食品师傅：1、食品糕点师傅1-2名；要求具有中高级中式糕点的生产经验（有丰富经验的也可），具有自主创新的能力，能吃苦耐劳、服从公司领导的安排；2、糕团点心师傅1-2名；3、西点裱花蛋糕师傅1-2名。以上岗位待遇从优、工资面议，欢迎广大求职师傅积极前来我司应聘！
 货运司机,货运司机 ,  招若干人 ,上海,上海东区老大房食品有限公司,快速消费品(食品/饮料等),50-99人,岗位职责：1、负责公司的货物运送、送货数量退货数量清点、及送货单的保管。发车前务必核实货物数量，如在外送货发现货物数量不对，需要自行承担责任。2、负责公司车辆保养、维修和清洁工作。3、协助处理公司车辆保险、索赔、年检办理。任职资格：1、年龄28-35岁，5年以上实际驾驶经验，熟悉上海路况。2、无不良驾驶记录，无重大事故及交通违章，具有较强的安全意识。3、为人踏实、老实忠厚，保密意识强、责任心强，能适应加班。工作时间：根据工作需要而定。有意者请电话直接联系不要投简历了。,本公司从事上海东区老大房食品类行业的糕点、月饼、粽子、糕团及西点式蛋糕类的生产。现由于生产规模扩大诚招以下食品师傅：1、食品糕点师傅1-2名；要求具有中高级中式糕点的生产经验（有丰富经验的也可），具有自主创新的能力，能吃苦耐劳、服从公司领导的安排；2、糕团点心师傅1-2名；3、西点裱花蛋糕师傅1-2名。以上岗位待遇从优、工资面议，欢迎广大求职师傅积极前来我司应聘！
 货运司机,圆通诚聘驾驶员包吃住 ,  招5人 ,上海,上海海顺通信网络工程有限公司,交通/运输/物流,100-499人,"岗位职责: 1、男,年龄18-45岁 2、五官端正、身体健康、 户籍不限, 无不良嗜好。 3、普通话标准、自控能力强。4、薪资：试用期：薪资3700元左右，包括2300元+500元奖金+年终绩效考核300元/月+每月绩效考核300元+安全奖200元+全勤奖300元+岗位（B2照100元，A2、B1照200元）(1).薪资4500元左右，包括2300元+1000元奖金，保险200元+年终绩效考核/月300元+绩效考核/月300元+全勤奖300+安全奖200元+岗位（B2照100元，A2、B1照200元）(2).送大货：2000元，保险200元+绩效考核/月300元+安全奖200元+年终绩效考核300元+无投诉、无延误200元+1200票以下1.5元/票，1201票以上2元/票3. 免费提供住宿,免费提供中餐和晚餐。4. 面试须知:请携带本人身份证原件及驾驶证原件",上海海顺通信网络工程有限公司是圆通速递下属分公司圆通速递成立于2000年5月28日，是国内大型民营快递品牌企业，致力于成为“引领行业发展的公司”，以“创民族品牌”为己任，以实现“圆通速递——中国人的快递”为奋斗目标。目前为中国快递协会副会长和上海市快递行业协会副会长单位。公司发展十年来，始终秉承“客户要求，圆通使命”的服务宗旨和“诚信服务，开拓创新”的经营理念。公司拥有8个管理区、52个转运中心、4800余个配送网点、5万余名员工，服务范围覆盖国内1200余个城市。公司开通了港澳台、中东和东南亚专线服务。并在香港注册了Cats Alliance Express（CAE)公司，开展国际快递业务。公司立足国内，面向国际，致力于开拓和发展国际、国内快递、物流市场。公司主营包裹快递业务，形成了包括同城当天件、区域当天件、跨省时效件和航空次晨达、航空次日下午达和到付、代收货款、签单返还等多种增值服务产品。
 货运司机,圆通诚聘驾驶员包吃住 ,  招5人 ,上海杨浦长白新村,上海海顺通信网络工程有限公司,交通/运输/物流,100-499人,"岗位职责: 1、男,年龄18-45岁 2、五官端正、身体健康、 户籍不限, 无不良嗜好。 3、普通话标准、自控能力强。4、薪资：试用期：薪资3700元左右，包括2300元+500元奖金+年终绩效考核300元/月+每月绩效考核300元+安全奖200元+全勤奖300元+岗位（B2照100元，A2、B1照200元）(1).薪资4500元左右，包括2300元+1000元奖金，保险200元+年终绩效考核/月300元+绩效考核/月300元+全勤奖300+安全奖200元+岗位（B2照100元，A2、B1照200元）(2).送大货：2000元，保险200元+绩效考核/月300元+安全奖200元+年终绩效考核300元+无投诉、无延误200元+1200票以下1.5元/票，1201票以上2元/票3. 免费提供住宿,免费提供中餐和晚餐。4. 面试须知:请携带本人身份证原件及驾驶证原件",上海海顺通信网络工程有限公司是圆通速递下属分公司圆通速递成立于2000年5月28日，是国内大型民营快递品牌企业，致力于成为“引领行业发展的公司”，以“创民族品牌”为己任，以实现“圆通速递——中国人的快递”为奋斗目标。目前为中国快递协会副会长和上海市快递行业协会副会长单位。公司发展十年来，始终秉承“客户要求，圆通使命”的服务宗旨和“诚信服务，开拓创新”的经营理念。公司拥有8个管理区、52个转运中心、4800余个配送网点、5万余名员工，服务范围覆盖国内1200余个城市。公司开通了港澳台、中东和东南亚专线服务。并在香港注册了Cats Alliance Express（CAE)公司，开展国际快递业务。公司立足国内，面向国际，致力于开拓和发展国际、国内快递、物流市场。公司主营包裹快递业务，形成了包括同城当天件、区域当天件、跨省时效件和航空次晨达、航空次日下午达和到付、代收货款、签单返还等多种增值服务产品。
